Cedula,Departamento,Sector_Productivo,Producto,Edad,Experiencia_Anios,Hectareas,Ingresos_Mensuales_COP,Monto_Prestamo_COP,Plazo_Meses,Garantia_Respaldada,Subsidio_Gobierno,Tecnologias_Usadas,Tiene_Energia_Solar,Tiene_Riego,Produccion_Anual_Ton,Exporta_Productos,Tasa_Interes_EA,Calificacion_Credito,Credito_Aprobado
11132658,Cesar,Piscicultura,Pez_Libri,34,4.0,13.38,1805569.0,34106070.0,12,1.0,1,0,1,1,75.53,0,7.47,2,0
62316857,Vaupés,Piscicultura,Trucha,66,5.0,9.26,6483111.0,164790426.0,12,0.0,1,3,0,1,81.08,0,9.67,3,1
47877058,Guaviare,Piscicultura,Trucha,51,24.0,1.91,8992294.0,58804898.0,48,1.0,0,4,0,0,88.81,0,10.04,4,1
27434167,Caldas,Agricultura,Papa,30,3.0,45.51,12939821.0,73386954.0,36,0.0,0,4,1,0,99.09,1,12.28,4,1
35177127,Córdoba,Agricultura,Papa,31,39.0,0.91,14634244.0,47267754.0,12,0.0,1,1,1,0,132.72,0,6.0,4,1
63811239,Guainía,Piscicultura,Trucha,28,31.0,36.94,7040794.0,119175238.0,36,1.0,1,1,1,0,145.63,0,6.0,5,1
23881178,Putumayo,Ganadería,Carne_Bovina,45,34.0,8.03,1658346.0,72878632.0,36,1.0,0,1,0,1,155.59,0,12.68,1,0
99089996,Meta,Tecnología_Agrícola,Riego_Goteo,59,9.0,45.66,11437441.0,133191643.0,12,0.0,1,2,0,1,134.65,1,8.12,3,1
83135852,Arauca,Ganadería,Carne_Caprina,49,33.0,44.69,8825460.0,8051227.0,36,1.0,1,4,1,0,160.89,0,6.0,4,1
75111328,Magdalena,Agricultura,Maíz,52,35.0,32.87,7160057.0,17553102.0,48,0.0,1,1,0,1,25.31,0,8.33,3,1
25590661,Nariño,Porcícola,Cerdo_Encaste,48,5.0,33.78,5191618.0,24433925.0,12,1.0,1,1,0,0,167.53,0,6.34,4,1
79475474,Arauca,Agricultura,Hortalizas,34,42.0,0.76,7934059.0,86703769.0,48,0.0,1,3,1,0,78.07,1,6.0,4,1
19456807,Quindío,Piscicultura,Pez_Gato,64,15.0,49.25,5609250.0,163885254.0,48,1.0,1,1,1,1,106.23,0,6.0,4,1
39342048,Nariño,Porcícola,Cerdo_Mestizo,26,18.0,43.95,11549569.0,178194693.0,36,1.0,1,3,0,1,87.32,1,6.0,2,0
14684346,Sucre,Tecnología_Agrícola,Sensores_Humedad,27,33.0,44.81,8523290.0,52738094.0,36,1.0,0,0,0,1,95.67,1,10.33,4,1
27824559,Risaralda,Avicultura,Pavo,25,24.0,33.13,13251238.0,117002096.0,12,1.0,0,1,0,0,57.8,0,7.0,5,1
99605800,Risaralda,Porcícola,Cerdo_Encaste,38,30.0,17.57,8518324.0,154831174.0,24,1.0,0,3,0,0,34.82,0,9.53,2,0
95641772,Atlántico,Porcícola,Chancho_Gordo,30,40.0,44.74,4183326.0,61321739.0,12,1.0,1,1,0,0,21.87,0,6.0,3,1
52827096,Boyacá,Tecnología_Agrícola,Riego_Goteo,67,16.0,14.93,12885505.0,84756509.0,48,0.0,1,0,0,0,90.83,1,9.35,4,1
61900771,Antioquia,Agricultura,Hortalizas,22,29.0,28.35,8712510.0,107174970.0,36,1.0,1,1,0,0,25.93,1,6.0,2,0
59352346,Boyacá,Agricultura,Hortalizas,23,38.0,5.44,3737143.0,31300595.0,48,1.0,0,3,1,1,49.75,0,10.38,4,1
21667877,Risaralda,Agricultura,Frutas,47,30.0,46.14,9653811.0,10066547.0,60,1.0,0,0,0,0,27.59,0,10.9,3,1
17393979,Caldas,Agricultura,Café,48,,7.47,5879578.0,34797133.0,60,1.0,1,0,0,0,22.72,1,8.52,5,1
20115078,Santander,Porcícola,Cerdo_Encaste,34,34.0,11.63,12790560.0,127236456.0,48,0.0,1,0,1,1,176.61,0,6.0,3,1
38506244,Nariño,Piscicultura,Tilapia,28,28.0,28.13,7236856.0,19355561.0,24,1.0,1,2,0,1,135.13,1,6.0,5,1
35214698,Vaupés,Piscicultura,Tilapia,37,0.0,38.32,11115467.0,41990791.0,24,1.0,1,3,1,1,184.83,0,6.0,1,0
27486878,Córdoba,Agricultura,Yuca,65,,31.16,2156614.0,70881508.0,12,0.0,1,2,1,1,129.16,1,10.31,2,0
67195030,Sucre,Porcícola,Cerdo_Encaste,26,27.0,11.99,6423546.0,20184663.0,12,1.0,0,0,1,0,168.95,0,10.88,3,1
32098345,Quindío,Ganadería,Carne_Bovina,19,17.0,0.55,14762028.0,42381358.0,12,1.0,1,2,0,0,111.5,0,6.0,5,1
26620937,Antioquia,Porcícola,Cerdo_Encaste,54,25.0,37.98,12280136.0,182697609.0,36,1.0,1,1,0,1,93.06,0,6.0,4,1
41984287,La Guajira,Piscicultura,Camarón,18,39.0,49.27,3071159.0,8763331.0,24,0.0,1,2,0,1,106.17,0,9.8,4,1
52413492,Guaviare,Ganadería,Leche,21,18.0,40.59,4744250.0,132419225.0,48,1.0,0,4,1,1,64.72,0,9.64,3,1
20528294,Santander,Agricultura,Yuca,53,5.0,23.28,5483384.0,79959742.0,60,0.0,1,0,0,0,131.94,1,13.36,1,0
29369886,Nariño,Agricultura,Plátano,71,0.0,45.24,10035191.0,136166504.0,24,1.0,1,0,0,0,179.54,0,8.43,4,0
14810833,Cundinamarca,Energía_Solar,Placa_Fotovoltaica,42,7.0,20.79,11549326.0,119794885.0,24,1.0,0,3,1,1,156.69,0,9.73,4,1
33480675,Cesar,Tecnología_Agrícola,Riego_Goteo,20,32.0,26.48,11443278.0,48582257.0,24,1.0,1,1,0,0,92.94,0,6.0,2,0
94328141,Atlántico,Piscicultura,Trucha,26,42.0,24.12,8040212.0,170205850.0,12,0.0,1,3,1,1,190.83,1,6.0,2,0
38500556,Vichada,Agricultura,Plátano,39,20.0,22.66,12313652.0,100928375.0,36,1.0,0,2,1,1,197.1,0,8.06,3,1
42073692,Cundinamarca,Ganadería,Carne_Bovina,40,23.0,38.87,7006509.0,165394524.0,48,1.0,1,4,1,1,99.13,0,6.0,3,1
47316107,Chocó,Porcícola,Chancho_Gordo,29,24.0,26.58,2559104.0,84172445.0,12,0.0,1,4,0,0,173.06,0,7.44,4,1
37427110,Atlántico,Avicultura,Pollo_Parrillero,27,42.0,16.18,8815074.0,197013683.0,36,1.0,1,4,0,0,1.95,0,6.0,3,1
34192961,Santander,Agricultura,Cebolla,51,18.0,13.28,14322680.0,155245425.0,24,1.0,1,4,0,0,14.26,0,6.0,4,1
34859871,Huila,Agricultura,Cacao,60,28.0,2.37,12060510.0,193360290.0,36,1.0,0,1,0,1,5.46,1,9.24,4,1
69844250,Magdalena,Porcícola,Cerdo_Encaste,27,9.0,29.37,9017549.0,105293663.0,12,0.0,0,2,1,1,154.86,0,13.49,4,1
63412976,Chocó,Ganadería,Leche,47,11.0,11.88,9984640.0,97369771.0,24,0.0,0,4,1,0,16.88,0,12.32,4,1
39263888,Meta,Agricultura,Frutas,39,32.0,7.83,14013981.0,152313493.0,12,1.0,0,0,1,0,4.39,1,7.83,4,1
52106078,Risaralda,Agricultura,Café,23,6.0,32.86,6882468.0,176656796.0,48,1.0,1,2,0,0,30.34,0,7.63,4,1
17281505,Santander,Piscicultura,Trucha,67,16.0,34.22,5505797.0,193008430.0,24,0.0,1,1,1,1,61.95,1,9.93,4,1
48679227,Valle del Cauca,Energía_Solar,Bomba_Solar,19,9.0,37.73,14676830.0,68287622.0,36,1.0,0,4,0,1,93.48,1,9.19,4,1
48965695,Cundinamarca,Tecnología_Agrícola,Automatización_Invernadero,47,30.0,25.43,13060892.0,160747392.0,12,0.0,1,1,0,0,14.02,1,6.91,2,0
47518167,Guainía,Piscicultura,Tilapia,19,5.0,44.76,5387219.0,46075892.0,60,1.0,1,4,1,1,100.3,0,6.13,3,1
36540396,Cesar,Piscicultura,Pez_Gato,49,16.0,46.85,7385684.0,111386998.0,36,1.0,0,0,0,1,50.36,0,12.0,3,1
24812143,Vaupés,Agricultura,Arroz,59,36.0,40.46,6694109.0,40070389.0,36,1.0,1,2,1,1,55.6,0,6.0,2,0
66825157,Bolívar,Piscicultura,Pez_Gato,33,17.0,31.96,2917159.0,72742486.0,24,1.0,1,0,0,1,164.56,0,7.93,4,1
18989138,Sucre,Ganadería,Carne_Bovina,29,25.0,15.53,14401034.0,186614882.0,36,0.0,1,4,0,1,197.4,0,6.0,4,1
57364509,Cauca,Piscicultura,Pez_Gato,18,15.0,49.16,6541237.0,33487686.0,12,1.0,0,3,0,0,93.31,1,10.7,4,1
89146438,Putumayo,Ganadería,Carne_Bovina,70,7.0,14.07,13229673.0,128318175.0,60,1.0,1,2,1,1,65.03,0,6.0,3,1
53020873,Tolima,Agricultura,Cebolla,25,23.0,10.53,3488858.0,120626083.0,48,1.0,1,1,0,1,186.36,0,8.36,4,1
83663899,Atlántico,Agricultura,Cebolla,65,12.0,22.39,8579766.0,28543979.0,60,1.0,1,4,1,0,100.59,0,6.0,1,0
,Vichada,Ganadería,Carne_Bovina,67,28.0,3.31,1140252.0,68565914.0,12,1.0,0,0,1,0,146.34,0,12.09,2,0
25886372,Cauca,Agricultura,Plátano,30,31.0,48.94,11651931.0,114781393.0,24,0.0,1,3,0,0,83.33,0,6.42,4,1
47622748,Bolívar,Agricultura,Cacao,32,23.0,29.63,9048977.0,41499829.0,12,1.0,0,4,1,0,41.31,1,6.87,3,1
42456981,Norte de Santander,Tecnología_Agrícola,Automatización_Invernadero,70,15.0,28.07,9683372.0,161121613.0,36,0.0,1,1,1,0,131.32,0,9.16,2,0
85176851,Córdoba,Ganadería,Cuero,61,10.0,32.96,1534437.0,194570519.0,24,0.0,0,0,1,1,133.3,1,16.27,3,1
11656671,Atlántico,Piscicultura,Pez_Libri,25,31.0,25.1,3796744.0,46878083.0,48,1.0,0,2,1,0,92.58,0,10.09,3,1
99567715,Quindío,Energía_Solar,Secador_Solar,27,5.0,2.09,1855498.0,41447833.0,48,1.0,1,3,0,0,54.72,1,8.02,1,0
32922481,Cundinamarca,Tecnología_Agrícola,Automatización_Invernadero,63,34.0,30.81,4902583.0,93712339.0,12,1.0,0,4,0,1,166.53,0,8.51,3,1
52081603,La Guajira,Piscicultura,Pez_Libri,22,32.0,35.95,9709634.0,150814229.0,36,0.0,1,4,1,1,55.79,0,6.0,1,0
94669146,Bolívar,Avicultura,Pollo_Parrillero,67,17.0,21.13,8839841.0,59912119.0,48,1.0,0,4,0,0,132.15,0,9.73,1,0
53497663,Huila,Ganadería,Leche,36,36.0,37.99,9492527.0,8876582.0,60,0.0,0,4,1,0,77.41,1,11.32,4,1
98785936,Antioquia,Ganadería,Leche,64,12.0,11.74,8599368.0,110538022.0,24,0.0,1,0,0,1,95.02,1,10.65,3,1
30833173,Arauca,Ganadería,Carne_Ovina,55,9.0,11.45,4677009.0,191537111.0,60,0.0,1,2,0,1,43.07,0,11.08,4,1
94483977,Magdalena,Porcícola,Cerdo_Encaste,28,36.0,8.49,4272006.0,81298987.0,48,1.0,0,1,0,0,130.25,0,12.07,3,1
30718453,Nariño,Porcícola,Cerdo_Encaste,70,25.0,18.91,2746248.0,86926238.0,48,1.0,1,3,0,1,45.94,0,6.17,5,1
19161408,Guaviare,Ganadería,Carne_Caprina,60,16.0,42.43,12856806.0,193935835.0,12,0.0,0,4,0,1,97.66,0,11.41,4,1
62374647,Caldas,Agricultura,Papa,37,,41.48,9554007.0,140448484.0,12,0.0,1,4,1,1,66.36,0,6.61,3,0
72242810,Tolima,Piscicultura,Camarón,37,24.0,19.45,3448456.0,145238525.0,24,1.0,1,2,0,0,192.76,0,6.12,3,1
47214417,Quindío,Agricultura,Plátano,38,33.0,29.66,3316373.0,114726891.0,12,1.0,0,2,0,0,196.46,0,11.39,2,0
30353727,Guainía,Piscicultura,Camarón,35,38.0,36.18,13197106.0,195048796.0,36,1.0,1,0,0,0,150.94,0,6.0,4,1
95050030,Arauca,Porcícola,Chancho_Gordo,74,9.0,12.44,11346778.0,139328964.0,24,0.0,0,0,0,0,196.8,1,15.43,3,1
10549148,Caquetá,Porcícola,Cerdo_Mestizo,67,19.0,8.82,10163467.0,179531387.0,36,0.0,0,0,0,0,23.6,0,12.37,3,1
46328139,Guainía,Avicultura,Codorniz,27,,48.62,6577470.0,141378879.0,12,1.0,1,3,1,0,198.47,0,6.0,5,1
31845218,Cauca,Energía_Solar,Iluminación_Solar,51,15.0,31.07,4520053.0,148347586.0,24,1.0,1,0,1,1,21.61,1,7.49,3,1
12773939,Vaupés,Ganadería,Cuero,43,36.0,49.08,14708201.0,61630130.0,48,1.0,1,4,1,0,83.67,0,6.0,4,1
45490172,Tolima,Porcícola,Cerdo_Mestizo,47,28.0,17.22,12120802.0,64178346.0,60,1.0,1,0,0,0,48.55,0,6.0,5,1
46989387,Valle del Cauca,Piscicultura,Pez_Gato,26,11.0,35.3,5085265.0,157682007.0,48,0.0,1,3,0,1,190.82,1,9.25,4,1
23426716,Huila,Agricultura,Café,63,16.0,11.52,12835420.0,62857726.0,36,1.0,1,0,1,0,127.52,0,6.0,4,1
48710304,Risaralda,Agricultura,Yuca,68,19.0,13.43,11576834.0,114740164.0,48,1.0,0,0,0,1,119.83,0,13.34,5,1
57718021,Boyacá,Agricultura,Cebolla,48,25.0,25.84,5018544.0,53623701.0,48,1.0,1,4,0,1,199.49,0,6.0,5,1
95440590,Bolívar,Ganadería,Carne_Ovina,59,18.0,16.32,6857051.0,164311759.0,60,1.0,1,4,1,1,122.87,0,6.0,5,1
36996639,Magdalena,Piscicultura,Pez_Libri,72,11.0,8.8,3440539.0,26547763.0,60,1.0,1,4,1,1,129.59,0,6.11,3,1
97649202,Arauca,Energía_Solar,Iluminación_Solar,21,20.0,13.51,2376945.0,166742095.0,48,0.0,1,0,0,0,9.91,0,11.19,3,1
20774986,Cundinamarca,Agricultura,Yuca,23,41.0,2.27,11063221.0,122532311.0,60,0.0,0,4,0,1,171.95,0,10.65,3,1
14421590,Tolima,Agricultura,Café,31,33.0,35.37,4598668.0,41447359.0,48,1.0,1,2,0,0,194.05,0,6.41,4,1
46089369,Cauca,Tecnología_Agrícola,Sensores_Humedad,21,6.0,24.86,12444843.0,110696900.0,24,0.0,0,1,0,1,192.1,1,12.99,2,0
21546081,Guaviare,Agricultura,Hortalizas,43,44.0,5.17,14937644.0,60087273.0,48,1.0,1,1,0,0,45.0,1,6.0,3,1
39221379,Vaupés,Ganadería,Leche,64,34.0,9.0,1888001.0,68076130.0,12,1.0,1,4,0,1,45.96,1,6.0,1,0
95604304,La Guajira,Piscicultura,Trucha,65,14.0,5.58,7517099.0,73547968.0,60,1.0,1,3,0,1,73.84,1,6.0,4,1
46265058,Atlántico,Piscicultura,Camarón,56,0.0,30.82,12189288.0,17347253.0,60,0.0,1,4,1,1,62.73,0,6.65,4,0
69644300,Bolívar,Agricultura,Café,34,25.0,5.16,12003103.0,197262528.0,36,1.0,1,4,1,1,61.82,1,6.0,3,1
54924392,Bolívar,Agricultura,Cebolla,36,34.0,37.84,11591960.0,11149252.0,36,0.0,1,0,1,0,121.44,0,7.52,4,1
41670310,Vaupés,Agricultura,Arroz,68,24.0,1.52,5755728.0,134186890.0,12,0.0,1,3,0,0,161.32,1,7.63,3,1
68237814,La Guajira,Piscicultura,Pez_Libri,66,41.0,12.84,7244716.0,77389391.0,60,1.0,1,4,0,1,187.42,0,6.0,3,1
67641756,Nariño,Piscicultura,Camarón,23,14.0,44.59,9248551.0,130972007.0,60,1.0,1,2,0,0,14.5,1,7.46,5,1
36552476,Cundinamarca,Agricultura,Frutas,46,21.0,36.07,14629956.0,74468409.0,36,0.0,0,1,0,0,56.32,0,12.83,4,1
83548874,Arauca,Piscicultura,Camarón,28,5.0,4.11,5451171.0,136381376.0,36,1.0,0,2,1,1,51.75,0,10.76,3,1
18674163,Córdoba,Avicultura,Pollo_Parrillero,33,14.0,41.15,13908643.0,147200924.0,48,1.0,1,2,1,1,72.13,1,6.0,5,1
95388417,Huila,Agricultura,Cebolla,47,23.0,24.91,4624868.0,139657765.0,60,0.0,1,2,0,0,85.44,1,10.29,3,1
58548947,Norte de Santander,Ganadería,Carne_Ovina,42,20.0,42.42,14844857.0,27222586.0,60,0.0,1,3,0,1,78.45,0,6.53,4,1
37209162,Guaviare,Porcícola,Cerdo_Mestizo,57,6.0,30.24,10317744.0,133094181.0,48,1.0,0,3,0,0,190.48,0,11.53,4,1
67396048,Putumayo,Agricultura,Cacao,28,28.0,34.25,7381863.0,59597572.0,60,1.0,1,3,0,0,87.99,0,6.31,3,1
10224695,Guainía,Ganadería,Leche,24,31.0,49.68,9510144.0,10616267.0,12,0.0,1,1,0,0,110.77,0,7.44,4,1
63773276,Valle del Cauca,Piscicultura,Trucha,43,31.0,12.0,4669943.0,85891981.0,36,0.0,0,0,0,1,149.98,0,13.64,3,1
36267668,Boyacá,Energía_Solar,Bomba_Solar,73,4.0,31.39,4693269.0,89540905.0,36,1.0,1,4,0,1,145.29,1,6.47,3,1
24063918,Vaupés,Avicultura,Pavo,39,3.0,23.29,2412475.0,96098956.0,36,1.0,1,4,0,0,117.01,0,7.3,3,1
67884623,Antioquia,Piscicultura,Camarón,42,21.0,2.45,2419514.0,142440712.0,24,0.0,1,0,1,1,172.31,1,11.94,4,1
68454884,Caquetá,Porcícola,Lechón,36,17.0,1.22,5736939.0,65224543.0,12,1.0,0,4,0,0,125.21,0,10.16,4,1
68093498,Cesar,Ganadería,Carne_Ovina,48,34.0,6.4,11632548.0,66479700.0,12,0.0,0,2,1,0,175.08,0,10.33,4,1
53353746,Atlántico,Piscicultura,Pez_Libri,43,16.0,32.63,9433191.0,16807690.0,48,0.0,0,1,0,1,61.25,0,15.34,4,1
30610500,Caquetá,Ganadería,Leche,59,23.0,28.57,2256701.0,138930137.0,24,0.0,0,4,1,0,27.27,0,13.06,1,0
75402242,Vaupés,Agricultura,Cebolla,58,1.0,27.89,12901759.0,115726088.0,60,1.0,0,1,0,0,164.08,0,11.26,2,0
23245696,Caldas,Porcícola,Cerdo_Encaste,53,12.0,2.08,9339420.0,73137897.0,12,1.0,1,0,0,1,77.12,1,6.0,3,1
45402297,Cesar,Piscicultura,Pez_Gato,40,14.0,23.73,14444149.0,142511851.0,24,1.0,0,4,0,1,130.57,0,7.51,5,1
92030459,Boyacá,Ganadería,Carne_Bovina,64,4.0,46.27,10316634.0,109784761.0,24,1.0,1,1,0,1,147.72,0,6.0,4,1
34363941,Caldas,Tecnología_Agrícola,Riego_Goteo,30,2.0,20.18,3287483.0,96502764.0,12,1.0,1,2,0,0,66.02,0,7.42,5,1
58123406,Caquetá,Agricultura,Plátano,42,36.0,31.43,7527724.0,104708286.0,48,0.0,0,2,0,0,101.53,0,13.83,3,1
65229602,Antioquia,Ganadería,Carne_Caprina,19,36.0,39.1,10008666.0,129087884.0,24,0.0,1,0,1,1,179.09,0,7.25,4,1
11074961,Antioquia,Agricultura,Maíz,19,36.0,39.3,1201359.0,133700508.0,36,1.0,1,3,0,0,176.08,1,6.0,4,1
98511758,Nariño,Avicultura,Huevo_Posterior,33,2.0,26.2,1011726.0,61346775.0,24,1.0,1,4,0,1,150.12,0,6.09,4,1
21950571,Sucre,Porcícola,Cerdo_Encaste,26,34.0,42.97,2637523.0,32444956.0,60,1.0,0,2,0,1,152.79,0,14.05,4,1
29155151,Santander,Ganadería,Carne_Caprina,45,22.0,19.87,4373635.0,35543665.0,12,0.0,1,2,0,1,179.64,0,8.81,3,1
61465754,Vichada,Porcícola,Chancho_Gordo,30,27.0,44.49,6899598.0,129681223.0,60,1.0,0,0,1,0,147.53,1,12.11,4,1
,Chocó,Ganadería,Carne_Caprina,52,29.0,12.39,7721655.0,175210291.0,48,1.0,1,2,1,1,68.58,1,6.0,4,1
,Vaupés,Avicultura,Pollo_Parrillero,58,17.0,14.37,2759992.0,84851774.0,36,0.0,0,4,0,1,25.04,1,15.47,3,1
99858638,Risaralda,Ganadería,Leche,30,35.0,3.13,10362160.0,38056431.0,12,1.0,1,0,0,1,84.95,0,6.0,5,1
79551130,Vaupés,Ganadería,Carne_Caprina,48,32.0,39.88,9265160.0,152537487.0,24,1.0,0,1,1,1,18.38,1,8.32,4,1
14437677,Bolívar,Tecnología_Agrícola,Automatización_Invernadero,38,25.0,21.14,4981390.0,167335448.0,36,0.0,0,0,0,0,24.04,1,16.16,4,1
57347699,Huila,Agricultura,Arroz,49,39.0,11.84,993970.0,176713576.0,24,0.0,1,4,1,0,190.08,1,7.46,4,1
86716230,Nariño,Agricultura,Hortalizas,71,16.0,11.97,1902600.0,123332129.0,48,0.0,1,4,1,1,135.5,0,7.7,4,1
15241218,Putumayo,Piscicultura,Pez_Libri,51,39.0,45.12,6362066.0,172842069.0,12,0.0,1,1,1,0,170.47,1,6.99,3,1
76777436,Huila,Tecnología_Agrícola,Riego_Goteo,25,6.0,41.78,2986436.0,8005917.0,48,1.0,0,0,0,0,128.94,0,14.31,4,1
36821567,Quindío,Ganadería,Leche,58,7.0,27.9,6150838.0,25910981.0,48,0.0,1,4,1,0,84.29,0,7.78,2,0
65482283,Quindío,Agricultura,Cebolla,65,30.0,31.0,9720193.0,23052333.0,48,0.0,1,4,1,0,6.01,0,6.64,5,1
15481140,Cauca,Ganadería,Carne_Ovina,19,11.0,23.98,8570771.0,143957913.0,48,1.0,0,1,1,1,191.21,1,11.09,2,0
33991831,Caldas,Piscicultura,Tilapia,55,30.0,19.89,4082698.0,18568448.0,24,1.0,1,3,0,1,15.12,1,6.0,3,1
72697275,Córdoba,Agricultura,Frutas,49,43.0,45.82,5682279.0,101791053.0,60,1.0,1,0,1,0,122.42,1,6.0,5,1
75658413,Atlántico,Porcícola,Chancho_Gordo,71,18.0,6.72,9519243.0,97177845.0,24,1.0,0,4,1,1,21.34,0,8.2,2,0
64856856,Norte de Santander,Tecnología_Agrícola,Sensores_Humedad,57,9.0,21.21,13024141.0,65587187.0,36,1.0,1,2,1,1,57.55,0,6.0,2,0
,Sucre,Ganadería,Carne_Ovina,45,38.0,17.56,11495631.0,174729008.0,48,0.0,1,1,0,1,37.98,0,8.52,4,1
29659206,Caquetá,Ganadería,Cuero,54,11.0,25.16,8658280.0,38234474.0,36,,1,3,1,0,111.19,0,6.0,3,1
10797968,La Guajira,Ganadería,Carne_Caprina,58,19.0,23.15,5944561.0,73730243.0,24,1.0,0,3,1,1,177.53,0,8.35,2,0
68224509,Cauca,Agricultura,Frutas,18,36.0,26.19,5983728.0,155963443.0,48,0.0,1,1,0,1,127.49,1,9.16,3,1
65940773,Antioquia,Energía_Solar,Placa_Fotovoltaica,58,40.0,7.43,13287726.0,10932351.0,24,1.0,0,3,0,0,133.17,0,6.52,5,1
39163439,Boyacá,Ganadería,Carne_Caprina,27,6.0,25.9,1357259.0,136225328.0,48,1.0,1,4,1,1,181.88,1,6.0,3,1
29651515,Quindío,Ganadería,Carne_Caprina,72,13.0,12.5,14829354.0,164197557.0,24,1.0,0,3,1,1,150.14,1,7.42,4,1
17339838,Magdalena,Porcícola,Chancho_Gordo,21,10.0,9.62,10234131.0,186792229.0,12,0.0,1,0,1,1,173.33,0,8.05,3,1
93629045,Risaralda,Ganadería,Carne_Caprina,52,6.0,3.71,10472155.0,175877845.0,60,0.0,1,2,0,1,83.86,1,9.3,3,1
67661940,Caldas,Piscicultura,Pez_Libri,27,28.0,38.25,1339569.0,67279903.0,60,1.0,0,4,0,1,173.21,0,11.79,2,0
91576052,Caquetá,Agricultura,Frutas,64,9.0,21.66,9398516.0,119341008.0,48,1.0,1,1,0,0,129.53,0,6.36,5,1
80047063,Caquetá,Avicultura,Huevo_Posterior,28,28.0,31.52,7683848.0,20072231.0,12,0.0,1,2,1,1,27.99,0,6.47,4,1
77007551,Putumayo,Tecnología_Agrícola,Drones_Agrícolas,31,8.0,36.52,2302060.0,55284651.0,36,1.0,0,4,0,0,8.7,1,12.35,2,0
86107468,Bolívar,Piscicultura,Tilapia,55,35.0,34.13,4746493.0,23373364.0,12,0.0,1,2,1,0,49.56,1,6.0,2,0
59909831,Huila,Tecnología_Agrícola,Drones_Agrícolas,29,9.0,23.79,13442465.0,66461522.0,48,0.0,1,3,1,1,76.29,0,7.21,3,1
52721553,Magdalena,Agricultura,Hortalizas,62,18.0,19.7,8609836.0,175661507.0,12,1.0,0,1,1,0,167.68,0,8.47,4,1
85134271,Boyacá,Ganadería,Carne_Bovina,34,30.0,19.11,6670515.0,72697534.0,36,0.0,1,1,0,0,148.51,0,8.38,2,0
98240465,Guaviare,Piscicultura,Pez_Gato,33,16.0,32.18,1832087.0,114570130.0,48,0.0,1,0,1,0,191.12,0,9.83,3,1
58055661,Putumayo,Piscicultura,Pez_Libri,52,8.0,24.99,10940526.0,89509265.0,60,0.0,0,3,1,0,112.28,0,13.31,4,1
35554414,Meta,Ganadería,Carne_Caprina,19,44.0,42.53,10780482.0,94488722.0,12,1.0,1,0,1,0,149.8,0,6.0,3,1
36931806,Valle del Cauca,Ganadería,Cuero,28,32.0,43.8,9519419.0,194066550.0,60,0.0,0,0,0,1,55.78,1,14.52,1,0
23476005,Huila,Agricultura,Hortalizas,58,33.0,8.94,8045730.0,62750121.0,60,1.0,1,3,0,0,136.24,1,6.0,2,0
54721695,Putumayo,Ganadería,Carne_Bovina,20,44.0,7.24,6959739.0,127328272.0,24,1.0,1,4,1,1,141.52,0,6.0,3,1
13151882,Chocó,Agricultura,Frutas,46,23.0,31.7,9224450.0,86912221.0,36,1.0,0,0,0,1,169.83,0,9.36,2,0
42134444,Santander,Porcícola,Cerdo_Encaste,35,8.0,15.41,4114215.0,16923505.0,12,0.0,1,2,1,0,107.74,1,8.31,2,0
40319320,Risaralda,Agricultura,Arroz,37,6.0,1.42,14165879.0,100419512.0,60,1.0,1,4,1,1,130.15,0,6.0,4,1
80318880,Cauca,Agricultura,Papa,64,15.0,44.49,9160882.0,163601949.0,60,0.0,0,3,1,1,41.41,0,13.71,3,1
75062907,Putumayo,Piscicultura,Tilapia,31,18.0,11.73,5218933.0,24256829.0,36,1.0,1,1,0,0,147.62,0,8.54,3,1
16737320,Vichada,Piscicultura,Pez_Gato,51,38.0,46.5,7185454.0,18570410.0,60,1.0,1,4,1,1,167.84,1,6.0,4,1
45943815,Nariño,Energía_Solar,Bomba_Solar,66,5.0,36.01,12240724.0,34958146.0,60,0.0,1,0,0,1,119.15,0,9.9,4,1
33773962,Tolima,Piscicultura,Pez_Libri,71,10.0,38.25,3094948.0,154058022.0,60,1.0,1,2,0,0,24.02,0,7.58,2,0
60495701,Chocó,Ganadería,Carne_Ovina,48,11.0,10.47,4958266.0,146179100.0,60,0.0,0,3,0,1,63.26,0,14.23,2,0
58018519,Caldas,Avicultura,Pollo_Parrillero,57,41.0,12.09,10449014.0,115178465.0,24,0.0,0,1,1,1,95.63,0,10.93,2,0
99859624,Guaviare,Piscicultura,Camarón,59,12.0,26.3,5279947.0,96304149.0,24,1.0,1,2,1,1,135.76,0,6.0,5,1
48836811,Vichada,Agricultura,Cebolla,35,11.0,9.02,12053524.0,178223534.0,48,1.0,1,1,0,1,64.75,0,6.0,4,1
86934008,Caldas,Piscicultura,Trucha,47,20.0,15.62,2652440.0,154506076.0,12,0.0,1,3,0,0,168.22,0,7.7,2,0
46097069,Chocó,Tecnología_Agrícola,Sensores_Humedad,42,9.0,16.41,11630144.0,163328739.0,36,0.0,0,4,1,1,74.99,0,12.25,3,1
85142815,Vaupés,Ganadería,Carne_Ovina,36,19.0,8.4,1770594.0,163586149.0,48,0.0,1,0,1,1,9.52,0,11.32,4,1
88888398,Caldas,Agricultura,Maíz,25,35.0,10.66,978815.0,130329845.0,24,1.0,1,3,1,1,159.0,1,6.0,1,0
